Symbol,Date,Close
COH,1/08/2013,58.15
COH,2/08/2013,58.6
COH,5/08/2013,59.15
COH,6/08/2013,60
COH,7/08/2013,59.67
COH,8/08/2013,58.92
COH,9/08/2013,58.32
COH,12/08/2013,58.42
COH,13-Aug-13,59.13
COH,14-Aug-13,58.82
COH,15-Aug-13,58.49
COH,16-Aug-13,58.12
COH,19-Aug-13,59.35
COH,20-Aug-13,59.09
COH,21-Aug-13,59.72
COH,22-Aug-13,58.89
COH,23-Aug-13,58.43
COH,26-Aug-13,57.93
COH,27-Aug-13,57.7
COH,28-Aug-13,57.47
COH,29-Aug-13,56.75
COH,30-Aug-13,57.35
COH,2/09/2013,57.78
COH,3/09/2013,57.87
COH,4/09/2013,56.72
COH,5/09/2013,57.1
COH,6/09/2013,56.84
COH,9/09/2013,57.2
COH,10/09/2013,57.85
COH,11/09/2013,58.71
COH,12/09/2013,59.93
COH,13-Sep-13,60
COH,16-Sep-13,60.42
COH,17-Sep-13,60.73
COH,18-Sep-13,61.15
COH,19-Sep-13,60.58
COH,20-Sep-13,59.39
COH,23-Sep-13,59.25
COH,24-Sep-13,58.95
COH,25-Sep-13,61.44
COH,26-Sep-13,61.78
COH,27-Sep-13,61.5
COH,30-Sep-13,60.48
COH,1/10/2013,59.84
COH,2/10/2013,59.74
COH,3/10/2013,59.42
COH,4/10/2013,59.29
COH,7/10/2013,59.16
COH,8/10/2013,59.16
COH,9/10/2013,59.35
COH,10/10/2013,59.97
COH,11/10/2013,60.64
COH,14-Oct-13,59.91
COH,15-Oct-13,58.76
COH,16-Oct-13,57.44
COH,17-Oct-13,58.08
COH,18-Oct-13,58.08
COH,21-Oct-13,58.32
COH,22-Oct-13,58.73
COH,23-Oct-13,58.26
COH,24-Oct-13,58.87
COH,25-Oct-13,58.55
COH,28-Oct-13,58.39
COH,29-Oct-13,58
COH,30-Oct-13,57.91
COH,31-Oct-13,58.9
COH,1/11/2013,58.77
COH,4/11/2013,58
COH,5/11/2013,57.51
COH,6/11/2013,56.45
COH,7/11/2013,56.59
COH,8/11/2013,56.56
COH,11/11/2013,57.14
COH,12/11/2013,58.11
COH,13-Nov-13,57.7
COH,14-Nov-13,58.39
COH,15-Nov-13,59.44
COH,18-Nov-13,58.86
COH,19-Nov-13,59.25
COH,20-Nov-13,59.7
COH,21-Nov-13,59.12
COH,22-Nov-13,59.66
COH,25-Nov-13,60.01
COH,26-Nov-13,60.2
COH,27-Nov-13,58.63
COH,28-Nov-13,59.26
COH,29-Nov-13,58.48
COH,2/12/2013,58.94
COH,3/12/2013,58.18
COH,4/12/2013,58.9
COH,5/12/2013,57.82
COH,6/12/2013,57.68
COH,9/12/2013,57.46
COH,10/12/2013,56.79
COH,11/12/2013,56.7
COH,12/12/2013,55.68
COH,13-Dec-13,56.72
COH,16-Dec-13,55.75
COH,17-Dec-13,56.53
COH,18-Dec-13,56.77
COH,19-Dec-13,56.71
COH,20-Dec-13,57.15
COH,23-Dec-13,57.7
COH,24-Dec-13,58.76
COH,27-Dec-13,58.11
COH,30-Dec-13,59.41
COH,31-Dec-13,58.92
COH,2/01/2014,59.15
COH,3/01/2014,59.62
COH,6/01/2014,58.64
COH,7/01/2014,59.18
COH,8/01/2014,59.75
COH,9/01/2014,59.88
COH,10/01/2014,59.73
COH,13-Jan-14,59.88
COH,14-Jan-14,59.07
COH,15-Jan-14,59.47
COH,16-Jan-14,59.65
COH,17-Jan-14,58.8
COH,20-Jan-14,58.21
COH,21-Jan-14,59.6
COH,22-Jan-14,60.1
COH,23-Jan-14,60.1
COH,24-Jan-14,57.85
COH,28-Jan-14,57.8
COH,29-Jan-14,58.72
COH,30-Jan-14,57.7
COH,31-Jan-14,57.23
COH,3/02/2014,57.2
COH,4/02/2014,55.79
COH,5/02/2014,56.81
COH,6/02/2014,57.55
COH,7/02/2014,57.61
COH,10/02/2014,58.89
COH,11/02/2014,53.68
COH,12/02/2014,55.83
COH,13-Feb-14,54.95
COH,14-Feb-14,55.47
COH,17-Feb-14,55.19
COH,18-Feb-14,55.17
COH,20-Feb-14,57.4
COH,21-Feb-14,58.31
COH,24-Feb-14,58.33
COH,25-Feb-14,58.01
COH,26-Feb-14,58.87
COH,27-Feb-14,58.27
COH,28-Feb-14,57.3
COH,3/03/2014,57.12
COH,4/03/2014,57.1
COH,5/03/2014,57.21
COH,6/03/2014,57.1
COH,7/03/2014,57.25
COH,10/03/2014,57.75
COH,11/03/2014,57.1
COH,12/03/2014,57.57
COH,13-Mar-14,58.03
COH,14-Mar-14,57.62
COH,17-Mar-14,57.13
COH,18-Mar-14,57.19
COH,19-Mar-14,57.14
COH,20-Mar-14,56.58
COH,21-Mar-14,58.96
COH,24-Mar-14,57.25
COH,25-Mar-14,56.9
COH,26-Mar-14,57.38
COH,27-Mar-14,57.2
COH,28-Mar-14,57.24
COH,31-Mar-14,57
COH,1/04/2014,56.85
COH,2/04/2014,56.53
COH,3/04/2014,56.68
COH,4/04/2014,57.65
COH,7/04/2014,57.6
COH,8/04/2014,57.24
COH,9/04/2014,58.28
COH,10/04/2014,58.46
COH,11/04/2014,56.93
COH,14-Apr-14,56.42
COH,15-Apr-14,56.59
COH,16-Apr-14,57.15
COH,17-Apr-14,57.46
COH,22-Apr-14,57.84
